itemid,                    name, sell_single, buy_single, price_single, stock_single, sell_stacks, buy_stacks, price_stacks, stock_stacks
13430,           ronin_earring,1,1,2,5,0,1,1,10
13431,         shinobi_earring,1,1,2,5,0,1,1,10
13432,           drake_earring,1,1,2,5,0,1,1,10
13433,       conjurers_earring,1,1,2,5,0,1,1,10
13434,          triton_earring,1,1,3032,5,0,1,1,10
13435,         mercen._earring,1,1,1230,5,0,1,1,10
13436,       wrestlers_earring,1,1,1213,5,0,1,1,10
13437,         healers_earring,1,1,1230,5,0,1,1,10
13438,         wizards_earring,1,1,1206,5,0,1,1,10
13439,        warlocks_earring,1,1,1200,5,0,1,1,10
13440,           ascetics_ring,1,1,39,5,0,1,1,10
13441,               bone_ring,1,1,302,5,0,1,1,10
13442,              shell_ring,1,1,154,5,0,1,1,10
13443,               opal_ring,1,1,250,5,0,1,1,10
13444,           sardonyx_ring,1,1,250,5,0,1,1,10
13445,               gold_ring,1,1,2767,5,0,1,1,10
13446,            mythril_ring,1,1,733,5,0,1,1,10
13447,           platinum_ring,1,1,3689,5,0,1,1,10
13448,            emerald_ring,1,1,8410,5,0,1,1,10
13449,               ruby_ring,1,1,8410,5,0,1,1,10
13450,            diamond_ring,1,1,8410,5,0,1,1,10
13451,             spinel_ring,1,1,8599,5,0,1,1,10
13452,           sapphire_ring,1,1,8410,5,0,1,1,10
13453,              topaz_ring,1,1,8410,5,0,1,1,10
13454,             copper_ring,1,1,19,5,0,1,1,10
13455,              coral_ring,1,1,4304,5,0,1,1,10
13456,             silver_ring,1,1,250,5,0,1,1,10
13457,             beetle_ring,1,1,589,5,0,1,1,10
13458,           scorpion_ring,1,1,450,5,0,1,1,10
13459,               horn_ring,1,1,1200,5,0,1,1,10
13460,           behemoth_ring,1,1,3750,5,0,1,1,10
13461,           carapace_ring,1,1,1902,5,0,1,1,10
13462,              death_ring,1,1,8157,5,0,1,1,10
13463,             angels_ring,1,1,8410,5,0,1,1,10
13464,             demons_ring,1,1,1153,5,0,1,1,10
13465,              brass_ring,1,1,51,5,0,1,1,10
13466,         orichalcum_ring,1,1,28857,5,0,1,1,10
13467,             dragon_ring,1,1,3825,5,0,1,1,10
13468,         tourmaline_ring,1,1,250,5,0,1,1,10
13469,            leather_ring,1,1,242,5,0,1,1,10
13470,              clear_ring,1,1,250,5,0,1,1,10
13471,           amethyst_ring,1,1,250,5,0,1,1,10
13472,       lapis_lazuli_ring,1,1,250,5,0,1,1,10
13473,              amber_ring,1,1,250,5,0,1,1,10
13474,               onyx_ring,1,1,250,5,0,1,1,10
13475,            hermits_ring,1,1,39,5,0,1,1,10
13476,            peridot_ring,1,1,1281,5,0,1,1,10
13477,             garnet_ring,1,1,1250,5,0,1,1,10
13478,          goshenite_ring,1,1,2213,5,0,1,1,10
13479,           ametrine_ring,1,1,2213,5,0,1,1,10
13480,          turquoise_ring,1,1,1250,5,0,1,1,10
13481,             sphene_ring,1,1,2213,5,0,1,1,10
13482,              black_ring,1,1,2213,5,0,1,1,10
13483,              pearl_ring,1,1,1212,5,0,1,1,10
13484,            jadeite_ring,1,1,2422,5,0,1,1,10
13485,                sun_ring,1,1,2442,5,0,1,1,10
13486,             zircon_ring,1,1,2375,5,0,1,1,10
13487,           fluorite_ring,1,1,2375,5,0,1,1,10
13488,         aquamarine_ring,1,1,2422,5,0,1,1,10
13489,        chrysoberyl_ring,1,1,2303,5,0,1,1,10
13490,            painite_ring,1,1,3320,5,0,1,1,10
13491,               moon_ring,1,1,2375,5,0,1,1,10
13492,          copper_ring_+1,1,1,23,5,0,1,1,10
13493,           brass_ring_+1,1,1,63,5,0,1,1,10
13494,           shell_ring_+1,1,1,216,5,0,1,1,10
13498,        platinum_ring_+1,1,1,4611,5,0,1,1,10
13499,         leather_ring_+1,1,1,302,5,0,1,1,10
13500,            bone_ring_+1,1,1,377,5,0,1,1,10
13501,          beetle_ring_+1,1,1,825,5,0,1,1,10
13502,            horn_ring_+1,1,1,1500,5,0,1,1,10
13503,        carapace_ring_+1,1,1,2537,5,0,1,1,10
13504,            mermans_ring,1,1,4900,5,0,1,1,10
13506,               bomb_ring,1,1,423,5,0,1,1,10
13507,           malflood_ring,1,1,1300,5,0,1,1,10
13508,            maldust_ring,1,1,1326,5,0,1,1,10
13509,           malfrost_ring,1,1,1300,5,0,1,1,10
13510,           malflame_ring,1,1,1300,5,0,1,1,10
13511,           malflash_ring,1,1,1300,5,0,1,1,10
13512,            malgust_ring,1,1,1300,5,0,1,1,10
13513,        scorpion_ring_+1,1,1,612,5,0,1,1,10
13514,            archers_ring,1,1,1844,5,0,1,1,10
13515,           electrum_ring,1,1,2955,5,0,1,1,10
13516,            phalanx_ring,1,1,4250,5,0,1,1,10
13518,          silver_ring_+1,1,1,320,5,0,1,1,10
13519,         mythril_ring_+1,1,1,916,5,0,1,1,10
13520,            gold_ring_+1,1,1,3458,5,0,1,1,10
13521,             reflex_ring,1,1,329,5,0,1,1,10
13522,            courage_ring,1,1,350,5,0,1,1,10
13523,          knowledge_ring,1,1,358,5,0,1,1,10
13524,            balance_ring,1,1,357,5,0,1,1,10
13525,        tranquility_ring,1,1,357,5,0,1,1,10
13526,            stamina_ring,1,1,357,5,0,1,1,10
13527,             energy_ring,1,1,357,5,0,1,1,10
13528,               hope_ring,1,1,350,5,0,1,1,10
13529,           alacrity_ring,1,1,1793,5,0,1,1,10
13530,          puissance_ring,1,1,1750,5,0,1,1,10
13531,             wisdom_ring,1,1,1750,5,0,1,1,10
13532,               deft_ring,1,1,1750,5,0,1,1,10
13533,             solace_ring,1,1,1793,5,0,1,1,10
13534,              verve_ring,1,1,1793,5,0,1,1,10
13535,               aura_ring,1,1,1750,5,0,1,1,10
13536,            loyalty_ring,1,1,1793,5,0,1,1,10
13537,           celerity_ring,1,1,3320,5,0,1,1,10
13538,            victory_ring,1,1,3325,5,0,1,1,10
13539,             genius_ring,1,1,3325,5,0,1,1,10
13540,              grace_ring,1,1,3320,5,0,1,1,10
13541,           serenity_ring,1,1,3325,5,0,1,1,10
13542,              vigor_ring,1,1,3320,5,0,1,1,10
13543,             mystic_ring,1,1,3320,5,0,1,1,10
13544,             allure_ring,1,1,3391,5,0,1,1,10
13545,          demons_ring_+1,1,1,1441,5,0,1,1,10
13546,       hard_leather_ring,1,1,785,5,0,1,1,10
13547,              tiger_ring,1,1,897,5,0,1,1,10
13548,             astral_ring,1,1,2643,5,0,1,1,10
13549,              ether_ring,1,1,1025,5,0,1,1,10
13550,        crossbowman_ring,1,1,1000,5,0,1,1,10
13552,             serket_ring,1,1,4375,5,0,1,1,10
13553,              blitz_ring,1,1,2030,5,0,1,1,10
13554,              aegis_ring,1,1,1960,5,0,1,1,10
13555,              peace_ring,1,1,3850,5,0,1,1,10
13556,        behemoth_ring_+1,1,1,4687,5,0,1,1,10
13568,          scarlet_ribbon,1,1,250,5,0,1,1,10
13570,              ram_mantle,1,1,873,5,0,1,1,10
13571,             wolf_mantle,1,1,1248,5,0,1,1,10
13574,            black_ribbon,1,1,4085,5,0,1,1,10
13575,           ram_mantle_+1,1,1,1091,5,0,1,1,10
13576,              night_cape,1,1,1353,5,0,1,1,10
13577,              black_cape,1,1,1313,5,0,1,1,10
13578,               blue_cape,1,1,4039,5,0,1,1,10
13579,            jesters_cape,1,1,3217,5,0,1,1,10
13583,                    cape,1,1,85,5,0,1,1,10
13584,             cotton_cape,1,1,490,5,0,1,1,10
13585,              white_cape,1,1,1292,5,0,1,1,10
13586,                red_cape,1,1,2178,5,0,1,1,10
13587,            rainbow_cape,1,1,6625,5,0,1,1,10
13588,          dhalmel_mantle,1,1,552,5,0,1,1,10
13589,            tiger_mantle,1,1,1250,5,0,1,1,10
13590,            green_ribbon,1,1,2009,5,0,1,1,10
13591,         behemoth_mantle,1,1,7895,5,0,1,1,10
13592,           lizard_mantle,1,1,82,5,0,1,1,10
13593,           raptor_mantle,1,1,1280,5,0,1,1,10
13594,           rabbit_mantle,1,1,44,5,0,1,1,10
13595,           coeurl_mantle,1,1,2152,5,0,1,1,10
13596,              green_cape,1,1,2200,5,0,1,1,10
13597,             beak_mantle,1,1,1644,5,0,1,1,10
13598,                bat_cape,1,1,4294,5,0,1,1,10
13599,        rabbit_mantle_+1,1,1,56,5,0,1,1,10
13600,       dhalmel_mantle_+1,1,1,723,5,0,1,1,10
13601,          cotton_cape_+1,1,1,674,5,0,1,1,10
13602,            feral_mantle,1,1,8421,5,0,1,1,10
13603,           torama_mantle,1,1,9210,5,0,1,1,10
13604,        behem._mantle_+1,1,1,9868,5,0,1,1,10
13605,                 cape_+1,1,1,106,5,0,1,1,10
13607,          mist_silk_cape,1,1,270,5,0,1,1,10
13608,        lizard_mantle_+1,1,1,95,5,0,1,1,10
13609,          wolf_mantle_+1,1,1,1603,5,0,1,1,10
13610,           black_cape_+1,1,1,1751,5,0,1,1,10
13611,             red_cape_+1,1,1,2838,5,0,1,1,10
13612,             dino_mantle,1,1,1440,5,0,1,1,10
13613,        travelers_mantle,1,1,495,5,0,1,1,10
13614,              bonze_cape,1,1,1687,5,0,1,1,10
13615,        sentinels_mantle,1,1,2613,5,0,1,1,10
13616,              dodge_cape,1,1,6447,5,0,1,1,10
13617,        lightning_mantle,1,1,5634,5,0,1,1,10
13618,           white_cape_+1,1,1,1806,5,0,1,1,10
13620,         jesters_cape_+1,1,1,4192,5,0,1,1,10
13621,          beak_mantle_+1,1,1,2055,5,0,1,1,10
13622,              amity_cape,1,1,5075,5,0,1,1,10
13623,            earth_mantle,1,1,2677,5,0,1,1,10
13624,        enhancing_mantle,1,1,5060,5,0,1,1,10
13625,           tundra_mantle,1,1,5131,5,0,1,1,10
13626,            blue_cape_+1,1,1,5048,5,0,1,1,10
13627,              prism_cape,1,1,9342,5,0,1,1,10
13628,            hexerei_cape,1,1,9474,5,0,1,1,10
13629,              peace_cape,1,1,8684,5,0,1,1,10
13630,           peace_cape_+1,1,1,10855,5,0,1,1,10
13631,           nomads_mantle,1,1,650,5,0,1,1,10
13632,        nomads_mantle_+1,1,1,700,5,0,1,1,10
13633,           empwr._mantle,1,1,8816,5,0,1,1,10
13634,        empwr._mantle_+1,1,1,11020,5,0,1,1,10
13635,             cvl._mantle,1,1,4868,5,0,1,1,10
13636,          cvl._mantle_+1,1,1,6085,5,0,1,1,10
13637,             gaia_mantle,1,1,6710,5,0,1,1,10
13638,          gaia_mantle_+1,1,1,8387,5,0,1,1,10
13639,           aurora_mantle,1,1,3028,5,0,1,1,10
13640,        aurora_mantle_+1,1,1,3247,5,0,1,1,10
13641,            black_mantle,1,1,2255,5,0,1,1,10
13642,         black_mantle_+1,1,1,2818,5,0,1,1,10
13643,           sarcenet_cape,1,1,3947,5,0,1,1,10
13644,           midnight_cape,1,1,3947,5,0,1,1,10
13645,           amemet_mantle,1,1,975,5,0,1,1,10
13646,        amemet_mantle_+1,1,1,1950,5,0,1,1,10
13647,           settlers_cape,1,1,1912,5,0,1,1,10
13648,           gigant_mantle,1,1,1200,5,0,1,1,10
13649,            taffeta_cape,1,1,8552,5,0,1,1,10
13650,         taffeta_cape_+1,1,1,10690,5,0,1,1,10
13651,            cheviot_cape,1,1,8947,5,0,1,1,10
13652,              umbra_cape,1,1,6900,5,0,1,1,10
13653,           desert_mantle,1,1,8158,5,0,1,1,10
13654,        desert_mantle_+1,1,1,10197,5,0,1,1,10
13655,             sand_mantle,1,1,8552,5,0,1,1,10
13656,             errant_cape,1,1,9605,5,0,1,1,10
13657,            mahatma_cape,1,1,9605,5,0,1,1,10
13659,          mercen._mantle,1,1,1350,5,0,1,1,10
13660,        wrestlers_mantle,1,1,1350,5,0,1,1,10
13661,          healers_mantle,1,1,1350,5,0,1,1,10
13662,          wizards_mantle,1,1,1350,5,0,1,1,10
13663,         warlocks_mantle,1,1,1350,5,0,1,1,10
13664,        pilferers_mantle,1,1,1350,5,0,1,1,10
13665,         esquires_mantle,1,1,1350,5,0,1,1,10
13666,           killer_mantle,1,1,1350,5,0,1,1,10
13667,         trimmers_mantle,1,1,1350,5,0,1,1,10
13668,          singers_mantle,1,1,1350,5,0,1,1,10
13669,          beaters_mantle,1,1,1350,5,0,1,1,10
13670,         ashigaru_mantle,1,1,1350,5,0,1,1,10
13671,            genin_mantle,1,1,1350,5,0,1,1,10
13672,           wyvern_mantle,1,1,1350,5,0,1,1,10
13673,        magicians_mantle,1,1,1350,5,0,1,1,10
13674,            agile_mantle,1,1,2817,5,0,1,1,10
13675,        rearguard_mantle,1,1,5263,5,0,1,1,10
13676,            heavy_mantle,1,1,2579,5,0,1,1,10
13677,         esoteric_mantle,1,1,6579,5,0,1,1,10
13678,          snipers_mantle,1,1,6579,5,0,1,1,10
13679,         templars_mantle,1,1,6579,5,0,1,1,10
13682,              ether_tank,1,1,214,5,0,1,1,10
13683,              water_tank,1,1,241,5,0,1,1,10
13684,             potion_tank,1,1,215,5,0,1,1,10
13685,        invisible_mantle,1,1,1470,5,0,1,1,10
13686,           jaguar_mantle,1,1,654,5,0,1,1,10
13687,            sapient_cape,1,1,7895,5,0,1,1,10
13688,          hi-potion_tank,1,1,1237,5,0,1,1,10
13689,           hi-ether_tank,1,1,1650,5,0,1,1,10
13690,         foragers_mantle,1,1,1837,5,0,1,1,10
13691,         knightly_mantle,1,1,950,5,0,1,1,10
13692,           skulkers_cape,1,1,700,5,0,1,1,10
13694,           psilos_mantle,1,1,1175,5,0,1,1,10
13695,         commanders_cape,1,1,1955,5,0,1,1,10
13696,        wool_gambison_+1,1,1,9912,5,0,1,1,10
13697,             fine_jerkin,1,1,259,5,0,1,1,10
13698,               beak_helm,1,1,3385,5,0,1,1,10
13699,             beak_jerkin,1,1,2203,5,0,1,1,10
13700,             beak_gloves,1,1,3969,5,0,1,1,10
13701,            beak_helm_+1,1,1,4231,5,0,1,1,10
13702,          beak_ledelsens,1,1,3817,5,0,1,1,10
13703,              brigandine,1,1,5880,5,0,1,1,10
13704,               ogre_mask,1,1,4105,5,0,1,1,10
13705,             ogre_jerkin,1,1,4457,5,0,1,1,10
13706,             ogre_gloves,1,1,3600,5,0,1,1,10
13707,             strong_vest,1,1,4956,5,0,1,1,10
13708,          ogre_ledelsens,1,1,5040,5,0,1,1,10
13709,         cuir_bouilli_+1,1,1,2498,5,0,1,1,10
13710,           brigandine_+1,1,1,6580,5,0,1,1,10
13711,           carapace_mask,1,1,1036,5,0,1,1,10
13712,        carapace_harness,1,1,1771,5,0,1,1,10
13713,        carapace_mittens,1,1,1050,5,0,1,1,10
13714,         cpc._harness_+1,1,1,2213,5,0,1,1,10
13715,           cpc._leggings,1,1,1499,5,0,1,1,10
13716,         bone_harness_+1,1,1,383,5,0,1,1,10
13717,       beetle_harness_+1,1,1,480,5,0,1,1,10
13718,          ryl.ftm._tunic,1,1,507,5,0,1,1,10
13719,           ryl.sqr._robe,1,1,4850,5,0,1,1,10
13720,          ryl.kgt._cloak,1,1,8261,5,0,1,1,10
13721,       irn.msk._gambison,1,1,5280,5,0,1,1,10
13722,         ryl.kgt._aketon,1,1,9087,5,0,1,1,10
13723,               pyro_robe,1,1,7070,5,0,1,1,10
13724,          breastplate_+1,1,1,6961,5,0,1,1,10
13725,             mages_tunic,1,1,3304,5,0,1,1,10
13726,              mages_robe,1,1,6278,5,0,1,1,10
13727,             dino_jerkin,1,1,7930,5,0,1,1,10
13728,              jujitsu_gi,1,1,6300,5,0,1,1,10
13729,            priests_robe,1,1,1780,5,0,1,1,10
13730,              frost_robe,1,1,4444,5,0,1,1,10
13731,            faerie_tunic,1,1,3753,5,0,1,1,10
13732,           earth_doublet,1,1,6592,5,0,1,1,10
13733,           shinobi_gi_+1,1,1,10120,5,0,1,1,10
13734,         scp._harness_+1,1,1,6930,5,0,1,1,10
13735,           haubergeon_+1,1,1,10780,5,0,1,1,10
13736,      stolid_breastplate,1,1,4920,5,0,1,1,10
13737,       mtl._brstplate_+1,1,1,9571,5,0,1,1,10
13738,            gilt_cuirass,1,1,9913,5,0,1,1,10
13739,          beak_jerkin_+1,1,1,2753,5,0,1,1,10
13740,                  byrnie,1,1,9913,5,0,1,1,10
13741,               byrnie_+1,1,1,12391,5,0,1,1,10
13742,                  aketon,1,1,8775,5,0,1,1,10
13743,               aketon_+1,1,1,12391,5,0,1,1,10
13744,             justaucorps,1,1,5375,5,0,1,1,10
13745,          justaucorps_+1,1,1,6718,5,0,1,1,10
13746,             gem_cuirass,1,1,12061,5,0,1,1,10
13747,          gavial_mail_+1,1,1,3522,5,0,1,1,10
13748,        vermillion_cloak,1,1,9900,5,0,1,1,10
13749,             royal_cloak,1,1,9748,5,0,1,1,10
13750,           linen_doublet,1,1,2508,5,0,1,1,10
13751,        linen_doublet_+1,1,1,2609,5,0,1,1,10
13752,            wool_doublet,1,1,6939,5,0,1,1,10
13753,         wool_doublet_+1,1,1,8673,5,0,1,1,10
13754,        black_cotehardie,1,1,8360,5,0,1,1,10
13755,        flora_cotehardie,1,1,9748,5,0,1,1,10
13756,         dst._cuirass_+1,1,1,13630,5,0,1,1,10
13757,           lords_cuirass,1,1,12740,5,0,1,1,10
13758,           kings_cuirass,1,1,11565,5,0,1,1,10
13761,      cor._scale_mail_+1,1,1,13423,5,0,1,1,10
13762,          dragon_mail_+1,1,1,14456,5,0,1,1,10
13763,            feral_jerkin,1,1,10739,5,0,1,1,10
13764,           torama_jerkin,1,1,11565,5,0,1,1,10
13765,         dst._harness_+1,1,1,11730,5,0,1,1,10
13766,         mermans_harness,1,1,11070,5,0,1,1,10
13767,          demons_harness,1,1,11565,5,0,1,1,10
13768,         dmn._harness_+1,1,1,14456,5,0,1,1,10
13769,             hara-ate_+1,1,1,9500,5,0,1,1,10
13770,       war_shinobi_gi_+1,1,1,13250,5,0,1,1,10
13771,           war_aketon_+1,1,1,14456,5,0,1,1,10
13772,           bloody_aketon,1,1,11565,5,0,1,1,10
13773,          carnage_aketon,1,1,11565,5,0,1,1,10
13774,        aristocrats_coat,1,1,11180,5,0,1,1,10
13775,         blue_cotehardie,1,1,10685,5,0,1,1,10
13776,       blue_cotehard._+1,1,1,13356,5,0,1,1,10
13777,           silk_cloak_+1,1,1,13217,5,0,1,1,10
13779,             black_cloak,1,1,11235,5,0,1,1,10
13780,            demons_cloak,1,1,11235,5,0,1,1,10
13783,         iron_scale_mail,1,1,4644,5,0,1,1,10
13784,      iron_scale_mail_+1,1,1,5300,5,0,1,1,10
13785,        steel_scale_mail,1,1,7032,5,0,1,1,10
13786,      stl._scale_mail_+1,1,1,8790,5,0,1,1,10
13789,        cpc._breastplate,1,1,13791,5,0,1,1,10
13790,       cpc._brstplate_+1,1,1,17238,5,0,1,1,10
13793,              hauberk_+1,1,1,14575,5,0,1,1,10
13794,           heavy_cuirass,1,1,14600,5,0,1,1,10
13795,               arhats_gi,1,1,5375,5,0,1,1,10
13796,            bishops_robe,1,1,2194,5,0,1,1,10
13797,         bishops_robe_+1,1,1,2189,5,0,1,1,10
13798,            gaia_doublet,1,1,8591,5,0,1,1,10
13799,         gaia_doublet_+1,1,1,10738,5,0,1,1,10
13800,              masters_gi,1,1,9087,5,0,1,1,10
13801,           masters_gi_+1,1,1,11358,5,0,1,1,10
13802,            arhats_gi_+1,1,1,5912,5,0,1,1,10
13806,             vgd._tunica,1,1,118,5,0,1,1,10
13807,           nomads_tunica,1,1,2478,5,0,1,1,10
13808,             fsh._tunica,1,1,300,5,0,1,1,10
13809,          anglers_tunica,1,1,830,5,0,1,1,10
13810,         choc._jack_coat,1,1,165,5,0,1,1,10
13811,        riders_jack_coat,1,1,2478,5,0,1,1,10
13812,        holy_breastplate,1,1,8865,5,0,1,1,10
13813,      divine_breastplate,1,1,9666,5,0,1,1,10
13814,            austere_robe,1,1,16800,5,0,1,1,10
13815,            penance_robe,1,1,8261,5,0,1,1,10
13816,         narasimhas_vest,1,1,12226,5,0,1,1,10
13817,            vishnus_vest,1,1,12226,5,0,1,1,10
13818,         garrison_tunica,1,1,2974,5,0,1,1,10
13823,           regen_cuirass,1,1,11565,5,0,1,1,10
13824,          strong_bandana,1,1,1751,5,0,1,1,10
13825,         bone_hairpin_+1,1,1,181,5,0,1,1,10
13826,            bone_mask_+1,1,1,792,5,0,1,1,10
13827,          beetle_mask_+1,1,1,1509,5,0,1,1,10
13828,         horn_hairpin_+1,1,1,988,5,0,1,1,10
13829,        carapace_mask_+1,1,1,1295,5,0,1,1,10
13830,            lgn._circlet,1,1,2318,5,0,1,1,10
13831,               sallet_+1,1,1,4425,5,0,1,1,10
13832,          banded_helm_+1,1,1,3356,5,0,1,1,10
13833,           nobles_ribbon,1,1,350,5,0,1,1,10
13834,               mages_hat,1,1,2218,5,0,1,1,10
13835,               dino_helm,1,1,2801,5,0,1,1,10
13836,        shell_hairpin_+1,1,1,937,5,0,1,1,10
13837,          bonzes_circlet,1,1,1167,5,0,1,1,10
13838,          dodge_headband,1,1,1950,5,0,1,1,10
13839,              marine_hat,1,1,3000,5,0,1,1,10
13840,        electrum_hairpin,1,1,5640,5,0,1,1,10
13841,          valkyries_mask,1,1,5346,5,0,1,1,10
13843,             silk_hat_+1,1,1,3866,5,0,1,1,10
13844,       shn._hachigane_+1,1,1,3575,5,0,1,1,10
13845,               celata_+1,1,1,4961,5,0,1,1,10
13846,           scorpion_helm,1,1,3852,5,0,1,1,10
13847,       mythril_sallet_+1,1,1,5601,5,0,1,1,10
13848,              gilt_armet,1,1,3502,5,0,1,1,10
13849,         gold_hairpin_+1,1,1,2061,5,0,1,1,10
13850,         mermans_hairpin,1,1,3375,5,0,1,1,10
13851,        silk_headband_+1,1,1,2850,5,0,1,1,10
13854,         green_ribbon_+1,1,1,2511,5,0,1,1,10
13858,          prism_headband,1,1,3910,5,0,1,1,10
13859,          coral_visor_+1,1,1,4596,5,0,1,1,10
13860,          dragon_mask_+1,1,1,8120,5,0,1,1,10
13861,              feral_helm,1,1,3794,5,0,1,1,10
13862,             torama_mask,1,1,4284,5,0,1,1,10
13863,        darksteel_cap_+1,1,1,8971,5,0,1,1,10
13864,             mermans_cap,1,1,3852,5,0,1,1,10
13865,        zunari_kabuto_+1,1,1,4606,5,0,1,1,10
13866,          green_beret_+1,1,1,3818,5,0,1,1,10
13867,            war_beret_+1,1,1,10075,5,0,1,1,10
13871,              iron_visor,1,1,3024,5,0,1,1,10
13872,           iron_visor_+1,1,1,3873,5,0,1,1,10
13873,             steel_visor,1,1,4480,5,0,1,1,10
13874,          steel_visor_+1,1,1,5600,5,0,1,1,10
13875,           msn._jinpachi,1,1,3093,5,0,1,1,10
13878,           carapace_helm,1,1,6495,5,0,1,1,10
13879,        carapace_helm_+1,1,1,8118,5,0,1,1,10
13881,         arhats_jinpachi,1,1,3225,5,0,1,1,10
13882,            corsairs_hat,1,1,2568,5,0,1,1,10
13883,         corsairs_hat_+1,1,1,3210,5,0,1,1,10
13884,        jesters_headband,1,1,2210,5,0,1,1,10
13885,           jgl._headband,1,1,2685,5,0,1,1,10
13886,        arh._jinpachi_+1,1,1,4031,5,0,1,1,10
13887,            black_sallet,1,1,4144,5,0,1,1,10
13888,             onyx_sallet,1,1,4144,5,0,1,1,10
13889,            bastokan_cap,1,1,875,5,0,1,1,10
13890,            republic_cap,1,1,393,5,0,1,1,10
13891,         san_dorian_helm,1,1,1488,5,0,1,1,10
13892,            kingdom_helm,1,1,1984,5,0,1,1,10
13893,       irn.msk._armet_+1,1,1,4243,5,0,1,1,10
13894,       irn.msk._armet_+2,1,1,5303,5,0,1,1,10
13895,            san._bandana,1,1,292,5,0,1,1,10
13896,         kingdom_bandana,1,1,389,5,0,1,1,10
13897,          bastokan_visor,1,1,2558,5,0,1,1,10
13898,          republic_visor,1,1,1984,5,0,1,1,10
13899,        bastokan_circlet,1,1,2480,5,0,1,1,10
13900,        republic_circlet,1,1,2985,5,0,1,1,10
13901,          win._hachimaki,1,1,1459,5,0,1,1,10
13902,          fed._hachimaki,1,1,1823,5,0,1,1,10
13903,           win._headgear,1,1,1984,5,0,1,1,10
13904,           fed._headgear,1,1,2480,5,0,1,1,10
13905,             t.m._hat_+1,1,1,4583,5,0,1,1,10
13906,             t.m._hat_+2,1,1,5728,5,0,1,1,10
13907,            ogre_mask_+1,1,1,5131,5,0,1,1,10
13910,          roshi_jinpachi,1,1,4526,5,0,1,1,10
13918,              tiger_mask,1,1,1080,5,0,1,1,10
13919,              feral_mask,1,1,2280,5,0,1,1,10
13920,             wyvern_helm,1,1,6625,5,0,1,1,10
13921,          wyvern_helm_+1,1,1,8467,5,0,1,1,10
13922,              demon_helm,1,1,3570,5,0,1,1,10
13923,           demon_helm_+1,1,1,4941,5,0,1,1,10
13925,           rst._jinpachi,1,1,4202,5,0,1,1,10
13926,        rst._jinpachi_+1,1,1,5252,5,0,1,1,10
13929,              errant_hat,1,1,4590,5,0,1,1,10
13930,             mahatma_hat,1,1,4202,5,0,1,1,10
13931,           lilac_corsage,1,1,1044,5,0,1,1,10
13932,            gala_corsage,1,1,1624,5,0,1,1,10
13936,              dragon_cap,1,1,7650,5,0,1,1,10
13937,           dragon_cap_+1,1,1,9562,5,0,1,1,10
13938,            dusk_mask_+1,1,1,5252,5,0,1,1,10
13939,             austere_hat,1,1,2918,5,0,1,1,10
13940,             penance_hat,1,1,2918,5,0,1,1,10
13941,             gem_barbuta,1,1,4261,5,0,1,1,10
13942,            panther_mask,1,1,3375,5,0,1,1,10
13943,         panther_mask_+1,1,1,4218,5,0,1,1,10
13944,          gavial_mask_+1,1,1,843,5,0,1,1,10
13949,       roshi_jinpachi_+1,1,1,5326,5,0,1,1,10
13950,             elite_beret,1,1,9812,5,0,1,1,10
13951,          elite_beret_+1,1,1,9961,5,0,1,1,10
13952,           ochiudos_kote,1,1,3174,5,0,1,1,10
13953,          white_mitts_+1,1,1,1013,5,0,1,1,10
13954,           silk_cuffs_+1,1,1,4533,5,0,1,1,10
13955,        shinobi_tekko_+1,1,1,4191,5,0,1,1,10
13956,         scp._mittens_+1,1,1,1280,5,0,1,1,10
13957,             yasha_tekko,1,1,9187,5,0,1,1,10
13958,         mythril_gnt._+1,1,1,5048,5,0,1,1,10
13959,          gilt_gauntlets,1,1,4106,5,0,1,1,10
13960,          beak_gloves_+1,1,1,4961,5,0,1,1,10
13976,        dst._mufflers_+1,1,1,173,5,0,1,1,10
13977,         light_gauntlets,1,1,5000,5,0,1,1,10
13978,        aiming_bracelets,1,1,6125,5,0,1,1,10
13979,          silver_bangles,1,1,1101,5,0,1,1,10
13980,       silver_bangles_+1,1,1,1376,5,0,1,1,10
13981,          turtle_bangles,1,1,3217,5,0,1,1,10
13982,       turtle_bangles_+1,1,1,4021,5,0,1,1,10
13983,            gold_bangles,1,1,3559,5,0,1,1,10
13984,         gold_bangles_+1,1,1,4448,5,0,1,1,10
13985,        platinum_bangles,1,1,4791,5,0,1,1,10
13986,         ptm._bangles_+1,1,1,5988,5,0,1,1,10
13987,           coral_bangles,1,1,4106,5,0,1,1,10
13988,         mermans_bangles,1,1,4106,5,0,1,1,10
13989,       dst._gauntlets_+1,1,1,5732,5,0,1,1,10
13990,      coral_fng._gnt._+1,1,1,5561,5,0,1,1,10
13991,       dragon_f._gnt._+1,1,1,7344,5,0,1,1,10
13992,            feral_gloves,1,1,1994,5,0,1,1,10
13993,           torama_gloves,1,1,4722,5,0,1,1,10
13994,         dst._mittens_+1,1,1,6600,5,0,1,1,10
13995,         mermans_mittens,1,1,8013,5,0,1,1,10
13996,                 kote_+1,1,1,3935,5,0,1,1,10
13997,       battle_bracers_+1,1,1,5258,5,0,1,1,10
13998,           war_gloves_+1,1,1,7675,5,0,1,1,10
13999,       aristocrats_mitts,1,1,4586,5,0,1,1,10
14000,           silk_mitts_+1,1,1,6037,5,0,1,1,10
